"Open","High","Low","Close","Volume"
96.4,96.49,95.82,95.91,7713512
96.7,96.93,95.86,96.33,6911392
97.02,97.16,96.34,96.69,6274830
97.9,98.06,97.25,97.39,4825498
98.39,98.42,97.47,97.71,5381662
98.17,99.12,97.62,98.01,7069554
98.65,98.69,97.14,98.22,10664885
99.81,99.99,99.36,99.47,5742736
99.9,100.71,99.87,100.15,5051251
100.42,100.54,99.54,99.8,5764374
100.42,100.8,99.68,99.97,7461465
100.46,100.8,99.85,99.88,5494690
100.18,100.79,100,100.2,8508457
99.8,100.35,99.4,99.98,5428018
99.25,99.85,98.77,99.62,6045805
97.63,98.48,97.58,98.41,5146032
97,98.52,96.76,98.45,6223292
97.77,98,97.16,97.66,5846412
97.75,98.64,97.71,98.03,5681627
97.1,98.07,96.88,97.82,7189489
96.91,97.29,96.28,96.98,6563579
95.46,96.28,95.14,96.05,7143103
94.91,95.23,94,94.38,9485245
96.01,97.28,95.14,95.72,15079933
99.44,99.62,98.61,99.02,5826073
99.08,99.62,98.7,98.79,4948868
99.73,99.79,98.77,98.82,5202527
100.08,100.96,99.5,99.57,8268636
98.41,99.14,98.27,99,8959401
97.8,98.63,96.86,98.38,7129696
98.19,99,98.19,98.27,6663175
97.2,98.55,97.18,98.4,6125748
96.75,98.98,96.7,97.57,8766346
97.15,97.71,96.78,97.34,7204388
97.82,97.93,97.1,97.84,5379363
98.49,98.82,97.7,98.04,5466157
99,99.04,98.32,98.35,5608418
98.96,99.12,98.46,98.78,4986555
98.66,98.92,97.73,98.75,6857453
98.07,98.72,97.87,98.72,4830090
98.67,98.99,97.73,98.52,7243851
99.85,99.89,98.57,99.22,10396157
99.81,100.53,99.81,100.29,4577408
99.89,100.49,99.57,99.81,3845868
99.92,100.8,99.81,99.86,5665781
99.45,100.04,99.38,99.51,5246484
99.6,100.33,99.12,99.18,5569056
99,99.93,98.77,99.78,7290174
98.58,98.61,97.51,98.41,7052999
99.59,99.77,98.36,99,9303115
100.79,101.29,99.55,99.94,8521448
100.41,100.67,99.37,100.36,9106315
101.71,102.04,100.36,100.52,9470074
102.5,102.85,101.12,101.71,11228759
101.46,102.5,100.62,102.29,27011855
105.53,106.75,105.45,106.6,12272833
106.01,106.68,104.97,105.34,8091670
104.51,105.74,104.39,105.54,7388921
103.98,105.12,103.45,104.93,6451333
103.31,104.48,103.2,103.67,6437875
103.88,103.99,103.19,103.78,6227081
103.3,104.57,102.8,104.36,5272033
103.95,104.21,102.4,103.26,6975746
104.54,105.49,103.8,104.03,5643056
105.19,105.6,104.76,105.28,5993223
104.58,105.57,104.18,104.89,6436721
103.5,104.62,103.35,104.57,6078747
103.06,103.99,102.93,103.77,5706485
103.36,104.12,102.65,102.91,6812842
103.02,103.48,101.96,103.27,7691731
